timestamp,staging,condenser_inlet_temp,evaporator_heat_load_rt,system_power_consumption
2026-06-12 00:00:00,7,28.9,788.4,821.4
2026-06-12 01:00:00,1,29.5,1040.7,1307.9
2026-06-12 02:00:00,8,30.8,1019.5,1134.3
2026-06-12 03:00:00,10,27.6,600.1,409.7
2026-06-12 04:00:00,1,27.6,994.2,678.3
2026-06-12 05:00:00,10,29.6,783.7,1122.9
2026-06-12 06:00:00,10,31.2,1050.4,830.2
2026-06-12 07:00:00,8,27.8,662.3,972.7
2026-06-12 08:00:00,8,30.6,461.2,1113.3
2026-06-12 09:00:00,1,28.9,917.1,537.2
2026-06-12 10:00:00,10,30.2,958.1,1033.3
2026-06-12 11:00:00,2,28.6,508.0,835.4
2026-06-12 12:00:00,6,29.0,977.7,800.6
2026-06-12 13:00:00,10,28.2,1010.6,423.9
2026-06-12 14:00:00,10,30.7,584.7,1135.3
2026-06-12 15:00:00,2,30.4,577.9,857.0
2026-06-12 16:00:00,9,29.9,789.5,1220.9
2026-06-12 17:00:00,9,29.2,901.8,626.1
2026-06-12 18:00:00,3,28.4,1101.8,1184.3
2026-06-12 19:00:00,5,29.1,1151.3,812.8
2026-06-12 20:00:00,8,29.2,897.1,1151.4
2026-06-12 21:00:00,9,30.1,504.4,697.0
2026-06-12 22:00:00,10,28.5,978.5,778.3
2026-06-12 23:00:00,4,30.1,509.9,872.3
2026-06-13 00:00:00,3,27.3,1056.2,627.3
2026-06-13 01:00:00,1,29.1,914.1,658.4
2026-06-13 02:00:00,1,28.2,577.8,977.3
2026-06-13 03:00:00,9,29.0,886.0,750.9
2026-06-13 04:00:00,5,30.2,762.0,978.4
2026-06-13 05:00:00,7,30.1,796.3,600.7
2026-06-13 06:00:00,8,29.8,538.0,824.8
2026-06-13 07:00:00,8,29.4,347.3,1113.4
2026-06-13 08:00:00,8,30.5,856.5,751.1
2026-06-13 09:00:00,6,28.9,996.5,622.1
2026-06-13 10:00:00,0,28.7,770.2,673.9
2026-06-13 11:00:00,1,30.1,725.5,632.7
2026-06-13 12:00:00,1,29.6,1006.4,934.9
2026-06-13 13:00:00,9,30.2,1007.6,1019.1
2026-06-13 14:00:00,9,28.0,622.7,825.0
2026-06-13 15:00:00,7,27.5,908.9,832.6
2026-06-13 16:00:00,4,28.8,893.3,707.3
2026-06-13 17:00:00,2,28.6,753.3,450.6
2026-06-13 18:00:00,6,29.6,629.4,751.4
2026-06-13 19:00:00,0,28.4,1088.8,664.8
2026-06-13 20:00:00,2,27.9,765.3,730.2
2026-06-13 21:00:00,4,29.6,1031.8,961.7
2026-06-13 22:00:00,8,29.3,1002.8,1016.1
2026-06-13 23:00:00,7,28.7,773.9,895.2
2026-06-14 00:00:00,5,29.5,880.7,1098.0
2026-06-14 01:00:00,2,29.7,702.2,890.2
2026-06-14 02:00:00,3,28.3,632.2,968.3
2026-06-14 03:00:00,4,28.3,916.0,574.9
2026-06-14 04:00:00,3,27.1,970.9,1120.3
2026-06-14 05:00:00,2,28.8,871.8,452.9
2026-06-14 06:00:00,3,29.0,516.9,951.1
2026-06-14 07:00:00,0,27.3,1008.0,840.0
2026-06-14 08:00:00,10,29.3,756.5,1178.5
2026-06-14 09:00:00,9,29.5,681.8,518.0
2026-06-14 10:00:00,7,28.7,765.8,1028.2
2026-06-14 11:00:00,4,29.4,816.6,761.9
2026-06-14 12:00:00,1,30.3,1095.1,654.6
2026-06-14 13:00:00,2,28.7,959.6,356.2
2026-06-14 14:00:00,3,29.5,937.0,614.6
2026-06-14 15:00:00,0,29.1,1080.9,1087.1
2026-06-14 16:00:00,6,27.4,944.0,612.6
2026-06-14 17:00:00,5,27.8,705.9,1166.7
2026-06-14 18:00:00,0,27.8,832.9,735.1
2026-06-14 19:00:00,0,30.5,719.1,393.5
2026-06-14 20:00:00,4,28.4,568.5,1208.4
2026-06-14 21:00:00,6,28.1,1039.1,572.3
2026-06-14 22:00:00,2,27.1,1037.3,724.5
2026-06-14 23:00:00,6,30.3,1080.5,598.1
2026-06-15 00:00:00,2,29.0,631.8,763.3
2026-06-15 01:00:00,3,27.8,778.9,765.4
2026-06-15 02:00:00,7,29.3,1163.9,734.7
2026-06-15 03:00:00,2,30.0,890.6,964.0
2026-06-15 04:00:00,9,29.5,789.3,767.8
2026-06-15 05:00:00,9,28.4,895.7,895.5
2026-06-15 06:00:00,10,28.0,664.9,845.3
2026-06-15 07:00:00,10,29.1,712.7,1207.1
2026-06-15 08:00:00,6,28.9,607.7,870.2
2026-06-15 09:00:00,6,29.8,718.1,618.7
2026-06-15 10:00:00,4,29.6,878.1,1240.7
2026-06-15 11:00:00,7,29.5,1259.7,793.1
2026-06-15 12:00:00,4,30.2,1074.5,580.5
2026-06-15 13:00:00,9,28.9,784.2,830.3
2026-06-15 14:00:00,8,29.6,693.7,653.4
2026-06-15 15:00:00,5,29.2,957.8,920.5
2026-06-15 16:00:00,2,29.6,659.5,1270.3
2026-06-15 17:00:00,3,29.8,912.4,1048.0
2026-06-15 18:00:00,2,28.8,981.7,1001.9
2026-06-15 19:00:00,7,27.7,1025.2,625.2
2026-06-15 20:00:00,9,28.7,668.9,794.3
2026-06-15 21:00:00,9,30.5,807.5,738.9
2026-06-15 22:00:00,0,30.2,1251.8,690.2
2026-06-15 23:00:00,5,28.8,633.6,679.6
2026-06-16 00:00:00,6,27.8,1192.7,790.0
2026-06-16 01:00:00,9,29.8,880.0,756.7
2026-06-16 02:00:00,2,30.3,877.8,627.9
2026-06-16 03:00:00,1,29.7,602.9,1168.7
2026-06-16 04:00:00,8,27.7,1146.5,1119.8
2026-06-16 05:00:00,2,29.5,840.3,520.1
2026-06-16 06:00:00,5,28.0,1345.5,683.5
2026-06-16 07:00:00,3,28.7,643.4,1087.3
2026-06-16 08:00:00,7,27.7,839.9,863.4
2026-06-16 09:00:00,2,29.5,1109.2,1016.2
2026-06-16 10:00:00,0,29.1,772.9,1304.7
2026-06-16 11:00:00,0,28.0,682.1,921.2
2026-06-16 12:00:00,9,29.2,919.5,634.0
2026-06-16 13:00:00,3,29.5,507.2,815.0
2026-06-16 14:00:00,4,28.8,736.2,846.6
2026-06-16 15:00:00,6,28.6,717.2,910.8
2026-06-16 16:00:00,7,27.8,1118.9,799.0
2026-06-16 17:00:00,2,31.0,951.3,793.9
2026-06-16 18:00:00,4,30.0,841.9,877.4
2026-06-16 19:00:00,8,30.2,912.1,887.2
2026-06-16 20:00:00,10,28.6,758.3,924.2
2026-06-16 21:00:00,10,30.7,390.5,535.3
2026-06-16 22:00:00,2,30.0,618.4,1174.4
2026-06-16 23:00:00,5,29.4,1122.1,846.3
2026-06-17 00:00:00,4,27.8,884.2,992.8
2026-06-17 01:00:00,10,27.6,728.4,903.4
2026-06-17 02:00:00,9,30.3,624.9,871.6
2026-06-17 03:00:00,3,29.1,892.9,753.6
2026-06-17 04:00:00,3,28.6,1192.8,1012.1
2026-06-17 05:00:00,0,30.3,917.0,610.7
2026-06-17 06:00:00,7,29.3,907.8,1290.2
2026-06-17 07:00:00,6,29.5,1009.6,677.2
2026-06-17 08:00:00,5,28.4,874.9,1043.7
2026-06-17 09:00:00,1,29.3,976.8,600.6
2026-06-17 10:00:00,6,28.9,1402.3,842.1
2026-06-17 11:00:00,5,29.6,493.2,828.7
2026-06-17 12:00:00,7,30.0,1623.6,381.1
2026-06-17 13:00:00,4,29.9,941.7,1218.0
2026-06-17 14:00:00,1,28.5,493.9,718.4
2026-06-17 15:00:00,4,29.4,807.0,892.4
2026-06-17 16:00:00,4,28.9,770.0,852.2
2026-06-17 17:00:00,6,29.3,978.0,763.8
2026-06-17 18:00:00,1,29.9,899.6,882.7
2026-06-17 19:00:00,9,29.2,870.7,809.2
2026-06-17 20:00:00,7,29.6,667.8,703.1
2026-06-17 21:00:00,3,28.0,1314.7,733.3
2026-06-17 22:00:00,1,28.2,534.4,913.6
2026-06-17 23:00:00,5,28.2,1105.3,350.1
2026-06-18 00:00:00,2,29.4,573.7,635.2
2026-06-18 01:00:00,10,28.1,735.6,776.2
2026-06-18 02:00:00,5,27.7,832.0,947.2
2026-06-18 03:00:00,1,28.0,638.5,1196.5
2026-06-18 04:00:00,2,26.8,1037.2,829.4
2026-06-18 05:00:00,0,28.1,1093.5,900.8
2026-06-18 06:00:00,0,30.4,732.9,923.0
2026-06-18 07:00:00,3,26.9,1143.5,896.4
2026-06-18 08:00:00,2,29.5,841.2,772.2
2026-06-18 09:00:00,9,29.8,899.9,825.2
2026-06-18 10:00:00,9,28.2,862.0,691.9
2026-06-18 11:00:00,4,29.2,550.3,707.4
2026-06-18 12:00:00,10,31.7,876.2,986.1
2026-06-18 13:00:00,0,29.5,665.2,911.4
2026-06-18 14:00:00,7,29.1,1034.5,974.7
2026-06-18 15:00:00,5,29.1,500.3,694.8
2026-06-18 16:00:00,2,28.4,845.4,1164.8
2026-06-18 17:00:00,7,29.9,919.3,595.5
2026-06-18 18:00:00,8,27.6,906.8,1009.3
2026-06-18 19:00:00,8,29.3,809.3,1006.2
2026-06-18 20:00:00,8,28.5,951.3,1046.7
2026-06-18 21:00:00,10,28.9,796.9,967.2
2026-06-18 22:00:00,3,28.7,786.3,939.5
2026-06-18 23:00:00,3,28.2,770.0,851.1
2026-06-19 00:00:00,4,28.8,845.0,912.9
2026-06-19 01:00:00,4,28.6,567.6,935.2
2026-06-19 02:00:00,0,28.8,751.9,986.9
2026-06-19 03:00:00,4,29.0,845.8,999.6
2026-06-19 04:00:00,0,28.0,982.9,712.9
2026-06-19 05:00:00,1,29.8,830.1,747.4
2026-06-19 06:00:00,9,29.5,783.3,943.6
2026-06-19 07:00:00,2,29.0,631.6,709.7
2026-06-19 08:00:00,8,29.6,869.8,1029.4
2026-06-19 09:00:00,6,29.9,665.4,1218.3
2026-06-19 10:00:00,9,31.5,1000.1,841.0
2026-06-19 11:00:00,2,29.8,871.1,927.0
2026-06-19 12:00:00,3,30.1,1062.1,823.6
2026-06-19 13:00:00,7,27.1,867.8,786.8
2026-06-19 14:00:00,0,28.9,737.6,1070.1
2026-06-19 15:00:00,7,30.0,1106.2,1125.7
2026-06-19 16:00:00,4,29.9,447.9,1085.0
2026-06-19 17:00:00,1,26.7,788.0,962.8
2026-06-19 18:00:00,9,30.6,811.4,684.6
2026-06-19 19:00:00,8,29.1,943.9,1082.0
2026-06-19 20:00:00,5,29.3,898.3,947.8
2026-06-19 21:00:00,4,27.4,546.0,631.9
2026-06-19 22:00:00,3,28.1,891.5,882.9
2026-06-19 23:00:00,1,29.3,988.4,714.9
2026-06-20 00:00:00,4,28.0,729.1,953.7
2026-06-20 01:00:00,0,27.5,911.7,893.1
2026-06-20 02:00:00,3,30.0,646.2,880.9
2026-06-20 03:00:00,6,29.2,926.5,492.2
2026-06-20 04:00:00,3,28.7,1129.1,917.7
2026-06-20 05:00:00,2,28.5,432.8,979.0
2026-06-20 06:00:00,7,28.2,834.4,814.9
2026-06-20 07:00:00,7,28.5,872.0,1075.8
2026-06-20 08:00:00,4,29.3,792.2,897.8
2026-06-20 09:00:00,10,30.2,892.2,624.5
2026-06-20 10:00:00,0,29.8,934.1,1020.7
2026-06-20 11:00:00,7,29.9,819.6,1160.8
2026-06-20 12:00:00,8,31.1,744.0,944.3
2026-06-20 13:00:00,0,30.0,808.4,962.9
2026-06-20 14:00:00,9,30.1,605.9,880.6
2026-06-20 15:00:00,6,30.1,803.5,686.8
2026-06-20 16:00:00,8,27.7,500.6,728.4
2026-06-20 17:00:00,5,28.4,437.3,869.5
2026-06-20 18:00:00,4,27.9,1010.6,768.8
2026-06-20 19:00:00,0,29.2,673.3,665.5
2026-06-20 20:00:00,6,29.1,833.2,893.1
2026-06-20 21:00:00,6,28.1,380.1,672.1
2026-06-20 22:00:00,1,29.1,643.8,1004.2
2026-06-20 23:00:00,3,28.5,565.9,615.6
2026-06-21 00:00:00,6,27.9,651.0,633.7
2026-06-21 01:00:00,3,30.2,913.0,694.8
2026-06-21 02:00:00,4,30.0,964.9,736.9
2026-06-21 03:00:00,0,28.3,786.3,825.4
2026-06-21 04:00:00,6,28.9,1110.0,1011.5
2026-06-21 05:00:00,1,28.7,1000.0,788.7
2026-06-21 06:00:00,9,28.6,1203.3,769.4
2026-06-21 07:00:00,2,29.2,733.7,824.7
2026-06-21 08:00:00,5,27.9,920.9,1030.2
2026-06-21 09:00:00,9,29.0,1324.7,1095.6
2026-06-21 10:00:00,1,30.4,644.8,1012.9
2026-06-21 11:00:00,5,28.3,816.2,726.9
2026-06-21 12:00:00,3,27.9,637.1,644.8
2026-06-21 13:00:00,2,27.9,638.0,648.0
2026-06-21 14:00:00,6,28.9,755.5,945.8
2026-06-21 15:00:00,4,28.7,922.6,1117.6
2026-06-21 16:00:00,7,28.8,1193.7,1239.4
2026-06-21 17:00:00,0,28.5,676.8,1093.9
2026-06-21 18:00:00,0,27.3,779.6,1121.2
2026-06-21 19:00:00,7,30.4,959.7,684.6
2026-06-21 20:00:00,2,29.3,674.9,690.1
2026-06-21 21:00:00,8,29.3,1029.5,646.4
2026-06-21 22:00:00,5,28.2,831.1,899.6
2026-06-21 23:00:00,6,30.1,820.1,779.0
2026-06-22 00:00:00,9,30.7,841.2,781.3
2026-06-22 01:00:00,1,27.9,874.9,962.7
2026-06-22 02:00:00,7,27.9,1021.0,1043.2
2026-06-22 03:00:00,1,28.6,1111.3,665.2
2026-06-22 04:00:00,8,28.2,823.5,600.1
2026-06-22 05:00:00,8,30.0,692.4,660.8
2026-06-22 06:00:00,2,29.7,788.0,742.0
2026-06-22 07:00:00,7,31.7,453.6,1024.5
2026-06-22 08:00:00,7,29.1,817.2,714.4
2026-06-22 09:00:00,5,29.9,1185.4,750.7
2026-06-22 10:00:00,0,25.9,540.2,566.2
2026-06-22 11:00:00,9,29.5,940.7,844.3
2026-06-22 12:00:00,2,27.3,740.0,577.2
2026-06-22 13:00:00,0,29.3,647.0,871.4
2026-06-22 14:00:00,8,29.3,671.8,835.1
2026-06-22 15:00:00,0,28.5,1150.9,1345.7
2026-06-22 16:00:00,7,29.3,1193.0,777.8
2026-06-22 17:00:00,0,28.3,869.6,928.2
2026-06-22 18:00:00,3,28.6,1183.1,801.7
2026-06-22 19:00:00,3,28.1,871.2,881.3
2026-06-22 20:00:00,3,30.3,663.2,712.3
2026-06-22 21:00:00,2,28.4,450.6,954.5
2026-06-22 22:00:00,10,27.4,770.0,783.9
2026-06-22 23:00:00,5,29.5,1013.4,1104.6
2026-06-23 00:00:00,3,29.6,500.9,899.7
2026-06-23 01:00:00,10,30.3,1023.6,747.2
2026-06-23 02:00:00,5,28.4,826.3,740.1
2026-06-23 03:00:00,7,28.7,940.9,491.3
2026-06-23 04:00:00,3,29.5,638.4,929.6
2026-06-23 05:00:00,9,28.2,538.7,762.2
2026-06-23 06:00:00,2,28.5,1164.2,940.3
2026-06-23 07:00:00,4,28.5,517.4,969.9
2026-06-23 08:00:00,1,26.9,922.1,1236.4
2026-06-23 09:00:00,3,29.3,792.0,888.3
2026-06-23 10:00:00,9,29.5,767.0,832.4
2026-06-23 11:00:00,5,29.0,624.2,549.6
2026-06-23 12:00:00,8,30.2,1062.5,835.5
2026-06-23 13:00:00,3,29.6,1139.4,445.6
2026-06-23 14:00:00,8,28.3,1156.6,775.9
2026-06-23 15:00:00,0,30.1,650.1,779.4
2026-06-23 16:00:00,7,29.8,941.7,873.5
2026-06-23 17:00:00,2,29.9,532.6,916.1
2026-06-23 18:00:00,10,29.9,814.0,880.3
2026-06-23 19:00:00,7,26.8,1087.1,781.7
2026-06-23 20:00:00,10,27.9,350.8,1140.5
2026-06-23 21:00:00,1,30.0,865.7,739.0
2026-06-23 22:00:00,1,30.2,807.9,1172.5
2026-06-23 23:00:00,6,28.4,831.3,1152.3
2026-06-24 00:00:00,7,28.5,1198.1,1003.7
2026-06-24 01:00:00,10,29.2,1237.0,1018.8
2026-06-24 02:00:00,5,29.7,1260.2,358.6
2026-06-24 03:00:00,8,29.3,424.3,1005.6
2026-06-24 04:00:00,10,27.7,758.6,878.9
2026-06-24 05:00:00,5,29.4,894.3,739.8
2026-06-24 06:00:00,3,28.4,900.9,786.3
2026-06-24 07:00:00,3,29.6,841.6,724.3
2026-06-24 08:00:00,10,29.2,899.8,811.6
2026-06-24 09:00:00,9,28.6,1276.0,1497.9
2026-06-24 10:00:00,7,29.6,536.7,613.9
2026-06-24 11:00:00,3,27.8,901.5,1048.1
2026-06-24 12:00:00,2,29.3,647.9,796.7
2026-06-24 13:00:00,1,28.5,389.3,718.1
2026-06-24 14:00:00,8,30.0,447.5,510.3
2026-06-24 15:00:00,10,28.8,933.9,781.7
2026-06-24 16:00:00,2,29.0,930.6,1205.5
2026-06-24 17:00:00,4,30.2,1050.1,621.2
2026-06-24 18:00:00,0,28.1,907.6,569.5
2026-06-24 19:00:00,9,29.0,1034.3,980.2
2026-06-24 20:00:00,3,27.7,666.1,586.7
2026-06-24 21:00:00,9,27.2,635.5,810.2
2026-06-24 22:00:00,10,29.4,928.7,1049.0
2026-06-24 23:00:00,1,28.7,748.8,372.2
2026-06-25 00:00:00,3,29.0,806.3,1039.6
2026-06-25 01:00:00,3,29.7,630.5,834.4
2026-06-25 02:00:00,1,29.2,967.1,911.9
2026-06-25 03:00:00,1,30.4,783.2,1066.2
2026-06-25 04:00:00,4,27.1,1018.5,782.9
2026-06-25 05:00:00,9,26.5,964.5,581.5
2026-06-25 06:00:00,2,30.6,954.7,304.7
2026-06-25 07:00:00,5,30.1,1040.0,1039.5
2026-06-25 08:00:00,5,29.1,739.0,441.9
2026-06-25 09:00:00,6,29.5,957.2,588.0
2026-06-25 10:00:00,10,28.9,879.1,727.4
2026-06-25 11:00:00,9,28.5,785.8,952.9
2026-06-25 12:00:00,3,28.9,900.9,795.4
2026-06-25 13:00:00,10,28.7,669.3,729.0
2026-06-25 14:00:00,1,27.8,1041.3,683.4
2026-06-25 15:00:00,7,28.4,1106.6,756.4
2026-06-25 16:00:00,1,29.5,1176.6,1101.6
2026-06-25 17:00:00,1,29.6,844.2,806.9
2026-06-25 18:00:00,3,27.1,953.8,1000.8
2026-06-25 19:00:00,0,28.9,874.3,696.3
2026-06-25 20:00:00,5,27.3,874.4,1088.6
2026-06-25 21:00:00,0,28.6,814.0,618.5
2026-06-25 22:00:00,8,27.3,779.2,693.2
2026-06-25 23:00:00,8,30.1,677.6,895.8
2026-06-26 00:00:00,2,27.6,958.0,805.1
2026-06-26 01:00:00,6,30.7,1053.3,730.1
2026-06-26 02:00:00,4,29.4,1217.7,902.9
2026-06-26 03:00:00,6,28.4,1057.8,1111.4
2026-06-26 04:00:00,3,28.6,978.4,859.0
2026-06-26 05:00:00,4,29.6,933.8,830.5
2026-06-26 06:00:00,4,30.1,891.6,848.7
2026-06-26 07:00:00,10,29.4,994.5,988.8
2026-06-26 08:00:00,10,28.5,702.0,893.4
2026-06-26 09:00:00,4,28.8,809.7,1196.9
2026-06-26 10:00:00,4,30.6,967.4,768.6
2026-06-26 11:00:00,5,28.6,666.3,761.0
2026-06-26 12:00:00,7,29.8,697.2,785.8
2026-06-26 13:00:00,4,31.0,828.4,646.3
2026-06-26 14:00:00,7,29.2,1187.1,950.8
2026-06-26 15:00:00,9,28.6,796.5,710.2
2026-06-26 16:00:00,7,27.7,785.2,1030.5
2026-06-26 17:00:00,8,28.5,805.6,1099.1
2026-06-26 18:00:00,8,31.3,1233.7,595.8
2026-06-26 19:00:00,2,28.6,564.3,794.0
2026-06-26 20:00:00,0,29.7,865.3,637.1
2026-06-26 21:00:00,7,30.2,1041.5,954.6
2026-06-26 22:00:00,2,28.6,561.2,777.3
2026-06-26 23:00:00,6,26.8,1077.6,1250.8
2026-06-27 00:00:00,7,28.9,1180.2,852.7
2026-06-27 01:00:00,0,29.3,1214.5,704.8
2026-06-27 02:00:00,10,28.4,913.9,627.7
2026-06-27 03:00:00,3,30.8,1257.1,540.3
2026-06-27 04:00:00,8,30.1,931.9,927.2
2026-06-27 05:00:00,0,29.7,1064.4,652.6
2026-06-27 06:00:00,1,27.8,944.2,733.6
2026-06-27 07:00:00,3,29.0,1214.4,974.9
2026-06-27 08:00:00,2,28.1,969.0,643.8
2026-06-27 09:00:00,8,29.9,831.8,775.0
2026-06-27 10:00:00,7,28.6,1013.7,842.0
2026-06-27 11:00:00,5,29.1,1292.5,882.2
2026-06-27 12:00:00,8,30.3,1014.4,1049.1
2026-06-27 13:00:00,5,30.6,578.0,919.7
2026-06-27 14:00:00,5,28.7,802.2,1038.6
2026-06-27 15:00:00,6,29.0,900.1,793.4
2026-06-27 16:00:00,7,28.7,608.2,902.6
2026-06-27 17:00:00,8,28.0,557.9,898.2
2026-06-27 18:00:00,0,26.8,1229.4,883.2
2026-06-27 19:00:00,9,28.8,741.8,1046.0
2026-06-27 20:00:00,9,30.0,793.9,768.6
2026-06-27 21:00:00,6,28.8,780.2,839.6
2026-06-27 22:00:00,4,27.6,729.8,976.6
2026-06-27 23:00:00,10,30.3,995.8,815.5
2026-06-28 00:00:00,10,31.0,773.8,631.0
2026-06-28 01:00:00,7,29.0,743.2,878.3
2026-06-28 02:00:00,0,30.1,613.1,1171.7
2026-06-28 03:00:00,9,27.9,623.4,809.6
2026-06-28 04:00:00,2,29.2,712.7,819.8
2026-06-28 05:00:00,9,28.4,814.7,864.2
2026-06-28 06:00:00,2,28.0,993.1,1096.8
2026-06-28 07:00:00,5,28.5,1029.3,1150.1
2026-06-28 08:00:00,8,28.4,715.9,440.2
2026-06-28 09:00:00,7,29.1,815.3,1013.9
2026-06-28 10:00:00,0,28.9,981.4,865.1
2026-06-28 11:00:00,3,31.0,789.1,774.8
2026-06-28 12:00:00,0,29.6,613.2,595.2
2026-06-28 13:00:00,10,30.8,800.9,807.6
2026-06-28 14:00:00,2,28.8,954.7,1021.6
2026-06-28 15:00:00,7,28.5,1070.1,691.4
2026-06-28 16:00:00,2,28.8,352.3,460.9
2026-06-28 17:00:00,7,29.0,778.1,605.3
2026-06-28 18:00:00,4,31.0,787.7,670.4
2026-06-28 19:00:00,10,29.8,730.0,798.8
2026-06-28 20:00:00,3,30.4,1052.7,584.6
2026-06-28 21:00:00,1,30.3,664.8,672.7
2026-06-28 22:00:00,5,31.2,714.2,964.4
2026-06-28 23:00:00,9,29.6,1148.0,605.5
2026-06-29 00:00:00,0,28.5,946.4,772.5
2026-06-29 01:00:00,0,30.3,874.5,933.0
2026-06-29 02:00:00,2,29.3,1119.3,610.2
2026-06-29 03:00:00,8,29.0,1333.5,945.7
2026-06-29 04:00:00,8,28.0,976.4,1128.2
2026-06-29 05:00:00,0,28.6,732.0,1072.0
2026-06-29 06:00:00,3,27.2,972.4,591.8
2026-06-29 07:00:00,0,29.1,824.8,563.4
2026-06-29 08:00:00,10,30.3,751.3,672.8
2026-06-29 09:00:00,4,27.4,777.8,532.7
2026-06-29 10:00:00,3,26.9,1162.1,937.8
2026-06-29 11:00:00,5,28.8,1072.9,436.7
2026-06-29 12:00:00,7,29.6,775.9,585.7
2026-06-29 13:00:00,9,28.7,840.4,766.3
2026-06-29 14:00:00,6,29.2,1081.3,1217.3
2026-06-29 15:00:00,10,28.7,850.7,711.6
2026-06-29 16:00:00,8,29.2,1474.9,519.1
2026-06-29 17:00:00,4,31.5,874.0,664.3
2026-06-29 18:00:00,8,30.6,867.5,674.7
2026-06-29 19:00:00,9,28.8,664.3,761.7
2026-06-29 20:00:00,2,29.5,724.4,919.3
2026-06-29 21:00:00,7,29.0,973.8,968.5
2026-06-29 22:00:00,7,29.7,1001.1,1103.0
2026-06-29 23:00:00,1,26.2,1040.5,874.3
2026-06-30 00:00:00,1,28.6,756.0,835.8
2026-06-30 01:00:00,1,29.5,992.7,927.7
2026-06-30 02:00:00,5,31.1,542.2,994.1
2026-06-30 03:00:00,9,27.9,842.6,762.9
2026-06-30 04:00:00,7,29.1,995.1,786.6
2026-06-30 05:00:00,10,28.2,715.1,1012.0
2026-06-30 06:00:00,1,29.5,920.4,806.1
2026-06-30 07:00:00,3,28.8,804.5,1088.7
2026-06-30 08:00:00,7,29.6,792.0,1000.9
2026-06-30 09:00:00,10,29.0,923.9,678.5
2026-06-30 10:00:00,10,28.0,766.4,967.2
2026-06-30 11:00:00,0,28.0,365.1,881.5
2026-06-30 12:00:00,0,30.1,677.0,744.9
2026-06-30 13:00:00,4,28.5,847.6,821.4
2026-06-30 14:00:00,8,28.8,810.8,530.9
2026-06-30 15:00:00,10,27.1,637.2,730.1
2026-06-30 16:00:00,3,29.3,858.2,568.0
2026-06-30 17:00:00,10,28.9,981.3,1291.1
2026-06-30 18:00:00,7,29.6,1291.1,469.8
2026-06-30 19:00:00,0,28.5,736.1,794.6
2026-06-30 20:00:00,9,26.9,1058.6,929.5
2026-06-30 21:00:00,5,30.3,787.2,835.1
2026-06-30 22:00:00,6,28.1,757.9,880.6
2026-06-30 23:00:00,6,29.2,550.6,909.5
2026-07-01 00:00:00,10,28.7,976.8,1224.8
2026-07-01 01:00:00,5,30.2,831.2,666.3
2026-07-01 02:00:00,0,28.4,308.2,426.2
2026-07-01 03:00:00,0,28.8,853.0,1005.1
2026-07-01 04:00:00,3,31.1,1016.1,828.6
2026-07-01 05:00:00,9,29.4,943.7,933.1
2026-07-01 06:00:00,8,28.3,608.3,909.6
2026-07-01 07:00:00,2,27.9,685.8,1337.2
2026-07-01 08:00:00,5,27.9,1008.9,704.8
2026-07-01 09:00:00,2,28.6,569.3,763.6
2026-07-01 10:00:00,10,27.8,675.6,715.2
2026-07-01 11:00:00,9,29.4,463.2,955.8
2026-07-01 12:00:00,3,28.5,1007.1,938.6
2026-07-01 13:00:00,3,28.0,790.3,694.2
2026-07-01 14:00:00,2,30.3,969.1,465.3
2026-07-01 15:00:00,0,29.0,600.2,1223.5
2026-07-01 16:00:00,9,29.5,845.1,802.1
2026-07-01 17:00:00,7,29.0,650.8,565.7
2026-07-01 18:00:00,2,29.7,716.5,912.0
2026-07-01 19:00:00,10,30.8,915.8,1088.2
2026-07-01 20:00:00,6,29.7,713.0,769.0
2026-07-01 21:00:00,0,29.6,821.7,791.3
2026-07-01 22:00:00,4,28.6,692.4,607.9
2026-07-01 23:00:00,5,29.8,827.3,1096.3
2026-07-02 00:00:00,3,29.8,814.3,610.3
2026-07-02 01:00:00,0,27.0,739.0,591.0
2026-07-02 02:00:00,9,29.9,666.5,1252.2
2026-07-02 03:00:00,6,28.6,648.1,499.4
2026-07-02 04:00:00,8,27.6,1100.5,587.7
2026-07-02 05:00:00,7,29.6,982.6,1019.0
2026-07-02 06:00:00,5,28.4,1089.8,1235.9
2026-07-02 07:00:00,1,29.1,927.4,1085.9
2026-07-02 08:00:00,4,28.8,990.4,532.5
2026-07-02 09:00:00,10,28.1,683.7,967.4
2026-07-02 10:00:00,9,29.9,998.9,998.9
2026-07-02 11:00:00,8,28.8,949.7,956.8
2026-07-02 12:00:00,5,28.7,1177.0,669.5
2026-07-02 13:00:00,6,27.2,1053.6,767.5
2026-07-02 14:00:00,1,29.8,536.4,576.6
2026-07-02 15:00:00,6,30.3,1049.9,974.2
2026-07-02 16:00:00,2,29.2,1014.7,1106.6
2026-07-02 17:00:00,4,31.3,663.4,1056.0
2026-07-02 18:00:00,1,28.1,913.4,928.0
2026-07-02 19:00:00,0,28.7,923.0,556.3
2026-07-02 20:00:00,4,29.4,1154.5,610.2
2026-07-02 21:00:00,9,29.2,669.0,934.9
2026-07-02 22:00:00,4,29.0,814.1,1111.2
2026-07-02 23:00:00,6,28.5,863.0,873.7
2026-07-03 00:00:00,10,28.7,807.3,1000.8
2026-07-03 01:00:00,4,29.3,981.1,767.3
2026-07-03 02:00:00,6,27.6,505.3,1037.6
2026-07-03 03:00:00,0,28.6,488.5,927.2
