timestamp,outside_humidity,outside_temperature,return_humidity,return_temperature,economizer_enthalpy_setpoint,economizer_temperature_setpoint,power
2021-08-28 16:00:00,0.8,59.8,0.52,73.6,72,30,360708
2021-08-28 17:00:00,0.8,43.0,0.44,77.0,72,30,352127
2021-08-28 18:00:00,0.9,70.2,0.6,66.2,72,30,317256
2021-08-28 19:00:00,0.84,61.3,0.39,78.6,72,30,317999
2021-08-28 20:00:00,0.9,60.7,0.5,79.4,72,30,297860
2021-08-28 21:00:00,0.84,63.5,0.47,73.4,72,30,328032
2021-08-28 22:00:00,0.85,68.6,0.51,75.7,72,30,368027
2021-08-28 23:00:00,0.73,69.8,0.47,77.0,72,30,410960
2021-08-29 00:00:00,0.88,66.4,0.54,75.1,72,30,282360
2021-08-29 01:00:00,0.75,73.7,0.56,83.5,72,30,302332
2021-08-29 02:00:00,0.83,50.6,0.37,76.1,72,30,398817
2021-08-29 03:00:00,0.78,60.3,0.4,76.7,72,30,492938
2021-08-29 04:00:00,0.87,78.1,0.6,80.5,72,30,375152
2021-08-29 05:00:00,0.86,74.7,0.54,72.5,72,30,381579
2021-08-29 06:00:00,0.86,48.9,0.44,77.8,72,30,375312
2021-08-29 07:00:00,0.86,86.4,0.45,73.0,72,30,403509
2021-08-29 08:00:00,0.83,67.1,0.45,80.9,72,30,379254
2021-08-29 09:00:00,0.78,61.7,0.45,74.6,72,30,470076
2021-08-29 10:00:00,0.86,75.7,0.46,72.8,72,30,471178
2021-08-29 11:00:00,0.96,84.8,0.45,69.1,72,30,224861
2021-08-29 12:00:00,0.86,77.5,0.55,69.5,72,30,395287
2021-08-29 13:00:00,0.87,81.0,0.51,73.9,72,30,279446
2021-08-29 14:00:00,0.85,57.7,0.59,69.7,72,30,379948
2021-08-29 15:00:00,0.77,68.3,0.6,86.7,72,30,279415
2021-08-29 16:00:00,0.82,70.9,0.48,72.0,72,30,322599
2021-08-29 17:00:00,0.86,90.7,0.51,76.6,72,30,396154
2021-08-29 18:00:00,0.86,58.0,0.47,73.7,72,30,350873
2021-08-29 19:00:00,0.94,79.3,0.54,78.2,72,30,423262
2021-08-29 20:00:00,0.88,56.2,0.48,69.9,72,30,428430
2021-08-29 21:00:00,0.83,72.4,0.51,78.0,72,30,321522
2021-08-29 22:00:00,0.83,81.5,0.51,78.1,72,30,362692
2021-08-29 23:00:00,0.78,57.2,0.58,71.4,72,30,331782
2021-08-30 00:00:00,0.82,57.3,0.37,79.1,72,30,304494
2021-08-30 01:00:00,0.87,88.1,0.56,76.0,72,30,463354
2021-08-30 02:00:00,0.82,67.2,0.45,73.6,72,30,265846
2021-08-30 03:00:00,0.84,69.5,0.54,67.8,72,30,432660
2021-08-30 04:00:00,0.87,64.1,0.45,76.5,72,30,359557
2021-08-30 05:00:00,0.83,74.3,0.6,76.7,72,30,278967
2021-08-30 06:00:00,0.87,73.1,0.43,73.2,72,30,403102
2021-08-30 07:00:00,0.92,69.6,0.44,72.7,72,30,368874
2021-08-30 08:00:00,0.88,75.9,0.42,76.8,72,30,287713
2021-08-30 09:00:00,0.89,62.8,0.48,77.4,72,30,503732
2021-08-30 10:00:00,0.87,72.1,0.5,75.0,72,30,341032
2021-08-30 11:00:00,0.9,53.5,0.48,75.1,72,30,315136
2021-08-30 12:00:00,0.81,67.9,0.61,78.2,72,30,369129
2021-08-30 13:00:00,0.82,88.9,0.52,83.4,72,30,349302
2021-08-30 14:00:00,0.84,63.4,0.51,71.1,72,30,348940
2021-08-30 15:00:00,0.75,55.6,0.54,75.0,72,30,370325
2021-08-30 16:00:00,0.83,70.3,0.55,76.0,72,30,451935
2021-08-30 17:00:00,0.99,55.2,0.55,74.9,72,30,279440
2021-08-30 18:00:00,0.83,74.5,0.48,73.8,72,30,331660
2021-08-30 19:00:00,0.88,74.8,0.52,66.7,72,30,223398
2021-08-30 20:00:00,0.84,64.4,0.53,72.9,72,30,404519
2021-08-30 21:00:00,0.81,62.1,0.55,77.0,72,30,405175
2021-08-30 22:00:00,0.87,76.4,0.47,73.5,72,30,309407
2021-08-30 23:00:00,0.86,65.6,0.55,82.6,72,30,350330
2021-08-31 00:00:00,0.88,82.4,0.45,69.7,72,30,374613
2021-08-31 01:00:00,0.83,64.2,0.47,73.4,72,30,255138
2021-08-31 02:00:00,0.81,61.3,0.52,76.4,72,30,382047
2021-08-31 03:00:00,0.73,85.1,0.59,76.4,72,30,312334
2021-08-31 04:00:00,0.8,66.1,0.53,69.9,72,30,377568
2021-08-31 05:00:00,0.89,88.5,0.54,75.8,72,30,397831
2021-08-31 06:00:00,0.97,79.0,0.49,73.8,72,30,328153
2021-08-31 07:00:00,0.95,76.0,0.47,79.1,72,30,179226
2021-08-31 08:00:00,0.91,57.8,0.56,70.1,72,30,308170
2021-08-31 09:00:00,0.84,77.1,0.58,68.7,72,30,320846
2021-08-31 10:00:00,0.87,86.6,0.49,72.1,72,30,245681
2021-08-31 11:00:00,0.77,76.0,0.56,79.6,72,30,191106
2021-08-31 12:00:00,0.9,80.1,0.51,73.2,72,30,347706
2021-08-31 13:00:00,0.82,86.6,0.49,74.4,72,30,299183
2021-08-31 14:00:00,0.83,60.0,0.47,71.8,72,30,110119
2021-08-31 15:00:00,0.85,61.3,0.45,82.1,72,30,304981
2021-08-31 16:00:00,0.81,87.8,0.46,69.4,72,30,396819
2021-08-31 17:00:00,0.86,61.3,0.39,75.3,72,30,353596
2021-08-31 18:00:00,0.86,77.2,0.49,81.0,72,30,387036
2021-08-31 19:00:00,0.83,78.6,0.48,75.0,72,30,295646
2021-08-31 20:00:00,0.83,90.0,0.55,79.2,72,30,438785
2021-08-31 21:00:00,0.91,52.1,0.49,74.9,72,30,430968
2021-08-31 22:00:00,0.82,72.0,0.48,74.8,72,30,366816
2021-08-31 23:00:00,0.85,75.2,0.52,81.8,72,30,351680
2021-09-01 00:00:00,0.88,75.9,0.49,77.5,72,30,442945
2021-09-01 01:00:00,0.91,67.4,0.44,74.6,72,30,337720
2021-09-01 02:00:00,0.86,64.9,0.49,72.1,72,30,422883
2021-09-01 03:00:00,0.92,76.9,0.49,75.8,72,30,241873
2021-09-01 04:00:00,0.75,66.5,0.56,74.9,72,30,411794
2021-09-01 05:00:00,0.95,68.3,0.46,73.1,72,30,420077
2021-09-01 06:00:00,0.8,67.3,0.47,72.5,72,30,211667
2021-09-01 07:00:00,0.85,65.2,0.53,75.7,72,30,387536
2021-09-01 08:00:00,0.89,60.2,0.51,77.2,72,30,243618
2021-09-01 09:00:00,0.81,61.8,0.56,77.4,72,30,182944
2021-09-01 10:00:00,0.89,73.1,0.54,76.3,72,30,458014
2021-09-01 11:00:00,0.82,47.5,0.63,72.8,72,30,349352
2021-09-01 12:00:00,0.82,68.6,0.51,74.3,72,30,330918
2021-09-01 13:00:00,0.82,64.9,0.54,67.3,72,30,366940
2021-09-01 14:00:00,0.82,55.3,0.54,82.4,72,30,442998
2021-09-01 15:00:00,0.86,74.7,0.49,76.0,72,30,400138
2021-09-01 16:00:00,0.82,67.6,0.76,72.4,72,30,457305
2021-09-01 17:00:00,0.78,64.2,0.51,68.3,72,30,447632
2021-09-01 18:00:00,0.76,55.6,0.62,74.7,72,30,206712
2021-09-01 19:00:00,0.91,71.0,0.53,80.3,72,30,353760
2021-09-01 20:00:00,0.86,65.7,0.44,76.3,72,30,453443
2021-09-01 21:00:00,0.95,68.3,0.5,77.5,72,30,400330
2021-09-01 22:00:00,0.86,64.2,0.58,76.9,72,30,332874
2021-09-01 23:00:00,0.84,70.4,0.51,75.6,72,30,347178
2021-09-02 00:00:00,0.81,69.2,0.43,81.1,72,30,283073
2021-09-02 01:00:00,0.85,60.9,0.45,74.4,72,30,342137
2021-09-02 02:00:00,0.87,70.4,0.46,76.2,72,30,243249
2021-09-02 03:00:00,0.93,73.2,0.55,77.9,72,30,258781
2021-09-02 04:00:00,0.83,69.6,0.43,80.2,72,30,393421
2021-09-02 05:00:00,0.82,72.2,0.54,75.6,72,30,316846
2021-09-02 06:00:00,0.78,63.1,0.5,73.1,72,30,418389
2021-09-02 07:00:00,0.87,61.2,0.44,67.7,72,30,384665
2021-09-02 08:00:00,0.85,56.8,0.39,79.0,72,30,374776
2021-09-02 09:00:00,0.83,80.5,0.51,73.7,72,30,206094
2021-09-02 10:00:00,0.82,55.8,0.54,80.5,72,30,420114
2021-09-02 11:00:00,0.85,70.6,0.6,74.6,72,30,302637
2021-09-02 12:00:00,0.8,64.0,0.52,74.3,72,30,274594
2021-09-02 13:00:00,0.85,81.7,0.46,75.3,72,30,422466
2021-09-02 14:00:00,0.9,47.6,0.5,78.1,72,30,359633
2021-09-02 15:00:00,0.79,76.5,0.49,77.2,72,30,329322
2021-09-02 16:00:00,0.9,73.9,0.53,75.2,72,30,266820
2021-09-02 17:00:00,0.8,64.9,0.53,72.6,72,30,242647
2021-09-02 18:00:00,0.82,63.9,0.45,72.2,72,30,387936
2021-09-02 19:00:00,0.82,57.6,0.42,73.2,72,30,373069
2021-09-02 20:00:00,0.87,54.9,0.43,75.0,72,30,339442
2021-09-02 21:00:00,0.82,90.0,0.58,70.5,72,30,329689
2021-09-02 22:00:00,0.92,74.9,0.47,74.3,72,30,429347
2021-09-02 23:00:00,0.89,69.8,0.44,78.5,72,30,383367
2021-09-03 00:00:00,0.9,63.6,0.52,73.5,72,30,351494
2021-09-03 01:00:00,0.93,56.8,0.53,77.0,72,30,364438
2021-09-03 02:00:00,0.81,82.0,0.47,73.8,72,30,200403
2021-09-03 03:00:00,0.82,60.2,0.49,77.9,72,30,344160
2021-09-03 04:00:00,0.91,67.7,0.56,74.8,72,30,211098
2021-09-03 05:00:00,0.89,73.8,0.56,68.9,72,30,211876
2021-09-03 07:00:00,0.84,73.5,0.57,74.1,72,30,250926
2021-09-03 08:00:00,0.86,69.2,0.61,77.0,72,30,296935
2021-09-03 09:00:00,0.85,53.0,0.48,69.4,72,30,468096
2021-09-03 10:00:00,0.81,80.6,0.41,75.6,72,30,246583
2021-09-03 11:00:00,0.95,77.3,0.48,78.4,72,30,322183
2021-09-03 12:00:00,0.79,62.8,0.59,79.4,72,30,291586
2021-09-03 13:00:00,0.84,75.4,0.49,76.2,72,30,300820
2021-09-03 14:00:00,0.85,71.1,0.56,72.8,72,30,317390
2021-09-03 15:00:00,0.75,69.5,0.56,75.0,72,30,335105
2021-09-03 16:00:00,0.87,75.8,0.55,72.3,72,30,266887
2021-09-03 17:00:00,0.82,87.4,0.45,74.0,72,30,331273
2021-09-03 18:00:00,0.91,69.7,0.47,73.1,72,30,408992
2021-09-03 19:00:00,0.86,70.1,0.44,70.6,72,30,445829
2021-09-03 20:00:00,0.96,59.6,0.45,74.8,72,30,291881
2021-09-03 21:00:00,0.86,59.9,0.53,78.8,72,30,168763
2021-09-03 22:00:00,0.85,70.8,0.52,75.9,72,30,407632
2021-09-03 23:00:00,0.82,61.4,0.54,75.7,72,30,343128
2021-09-04 00:00:00,0.88,73.2,0.54,76.1,72,30,300985
2021-09-04 01:00:00,0.89,72.4,0.45,69.9,72,30,391675
2021-09-04 02:00:00,0.73,66.4,0.39,74.4,72,30,322170
2021-09-04 03:00:00,0.88,66.7,0.6,75.5,72,30,336477
2021-09-04 04:00:00,0.85,71.1,0.57,82.4,72,30,291753
2021-09-04 05:00:00,0.9,62.9,0.55,75.9,72,30,508464
2021-09-04 06:00:00,0.87,66.1,0.44,73.0,72,30,366311
2021-09-04 07:00:00,0.82,79.5,0.38,72.8,72,30,273535
2021-09-04 08:00:00,0.9,83.9,0.44,69.6,72,30,172530
2021-09-04 09:00:00,0.87,82.6,0.39,74.0,72,30,415782
2021-09-04 10:00:00,0.86,65.5,0.54,77.8,72,30,390749
2021-09-04 11:00:00,0.88,70.4,0.42,75.5,72,30,405910
2021-09-04 12:00:00,0.88,59.4,0.54,74.9,72,30,422935
2021-09-04 13:00:00,0.86,75.3,0.43,70.5,72,30,315025
2021-09-04 14:00:00,0.78,85.7,0.45,76.0,72,30,367853
2021-09-04 15:00:00,0.74,63.6,0.47,72.8,72,30,274426
2021-09-04 16:00:00,0.84,87.9,0.42,67.2,72,30,385339
2021-09-04 17:00:00,0.8,79.4,0.48,76.8,72,30,516423
2021-09-04 18:00:00,0.78,95.6,0.52,76.9,72,30,337006
2021-09-04 19:00:00,0.86,66.4,0.54,79.2,72,30,415833
2021-09-04 20:00:00,0.82,60.5,0.52,70.2,72,30,398692
2021-09-04 21:00:00,0.76,77.7,0.51,82.9,72,30,339759
2021-09-04 22:00:00,0.84,66.7,0.56,77.6,72,30,396267
2021-09-04 23:00:00,0.79,68.1,0.53,77.9,72,30,274668
2021-09-05 00:00:00,0.93,77.5,0.55,78.6,72,30,282898
2021-09-05 01:00:00,0.85,80.4,0.48,76.8,72,30,433011
2021-09-05 02:00:00,0.88,80.3,0.48,72.9,72,30,367447
2021-09-05 03:00:00,0.85,66.8,0.46,73.8,72,30,351352
2021-09-05 04:00:00,0.78,65.6,0.42,77.3,72,30,394068
2021-09-05 05:00:00,0.82,62.3,0.49,77.1,72,30,274550
2021-09-05 06:00:00,0.82,81.5,0.4,70.2,72,30,412625
2021-09-05 07:00:00,0.85,83.9,0.48,70.0,72,30,381137
2021-09-05 08:00:00,0.79,65.5,0.51,68.3,72,30,312285
2021-09-05 09:00:00,0.84,83.9,0.45,77.7,72,30,283112
2021-09-05 10:00:00,0.9,70.4,0.58,79.1,72,30,393842
2021-09-05 11:00:00,0.85,61.6,0.52,73.1,72,30,289550
2021-09-05 12:00:00,0.9,74.6,0.49,71.2,72,30,210282
2021-09-05 13:00:00,0.76,76.8,0.56,79.4,72,30,407108
2021-09-05 14:00:00,0.85,66.3,0.59,69.3,72,30,518217
2021-09-05 15:00:00,0.77,79.7,0.6,75.7,72,30,314899
2021-09-05 16:00:00,0.77,66.1,0.48,81.6,72,30,368330
2021-09-05 17:00:00,0.89,66.9,0.58,73.5,72,30,507444
2021-09-05 18:00:00,0.9,60.6,0.55,76.9,72,30,346796
2021-09-05 19:00:00,0.9,61.3,0.46,80.2,72,30,366071
2021-09-05 20:00:00,0.82,61.9,0.47,79.9,72,30,282730
2021-09-05 21:00:00,0.84,77.5,0.4,74.0,72,30,334238
2021-09-05 22:00:00,0.87,52.1,0.5,78.0,72,30,405260
2021-09-05 23:00:00,0.89,74.1,0.5,67.6,72,30,282523
2021-09-06 00:00:00,0.89,76.6,0.45,77.8,72,30,335016
2021-09-06 01:00:00,0.89,64.1,0.54,81.4,72,30,485898
2021-09-06 02:00:00,0.84,70.6,0.55,72.9,72,30,381372
2021-09-06 03:00:00,0.81,66.9,0.58,76.7,72,30,395755
2021-09-06 04:00:00,0.78,57.7,0.56,78.2,72,30,325395
2021-09-06 05:00:00,0.85,66.8,0.37,74.5,72,30,431858
2021-09-06 06:00:00,0.85,81.9,0.45,77.7,72,30,242667
2021-09-06 07:00:00,0.82,52.2,0.49,74.8,72,30,544589
2021-09-06 08:00:00,0.81,68.6,0.53,73.3,72,30,306604
2021-09-06 09:00:00,0.83,76.1,0.45,72.8,72,30,344104
2021-09-06 10:00:00,0.8,73.2,0.57,80.0,72,30,269315
2021-09-06 11:00:00,0.84,63.1,0.44,63.3,72,30,129921
2021-09-06 12:00:00,0.8,80.6,0.58,77.3,72,30,350699
2021-09-06 13:00:00,0.83,60.3,0.47,77.4,72,30,355541
2021-09-06 14:00:00,0.89,76.5,0.65,76.0,72,30,325571
2021-09-06 15:00:00,0.77,73.2,0.37,77.6,72,30,202805
2021-09-06 16:00:00,0.93,76.0,0.45,81.7,72,30,537108
2021-09-06 17:00:00,0.82,66.7,0.51,75.1,72,30,288913
2021-09-06 18:00:00,0.79,72.3,0.47,70.6,72,30,324007
2021-09-06 19:00:00,0.79,63.5,0.46,74.9,72,30,276451
2021-09-06 20:00:00,0.81,86.5,0.47,80.8,72,30,262828
2021-09-06 21:00:00,0.82,65.1,0.44,70.2,72,30,453345
2021-09-06 22:00:00,0.76,70.0,0.51,74.2,72,30,403295
2021-09-06 23:00:00,0.91,79.3,0.46,74.3,72,30,318568
2021-09-07 00:00:00,0.78,71.3,0.39,72.2,72,30,357419
2021-09-07 01:00:00,0.77,37.9,0.5,74.1,72,30,459843
2021-09-07 02:00:00,0.91,78.5,0.5,70.5,72,30,281488
2021-09-07 03:00:00,0.87,74.5,0.51,80.1,72,30,336104
2021-09-07 04:00:00,0.88,61.2,0.62,74.5,72,30,404325
2021-09-07 05:00:00,0.82,74.6,0.54,75.1,72,30,479013
2021-09-07 06:00:00,0.78,82.8,0.54,75.3,72,30,406150
2021-09-07 07:00:00,0.9,61.0,0.44,80.1,72,30,314665
2021-09-07 08:00:00,0.84,62.6,0.55,72.8,72,30,326926
2021-09-07 09:00:00,0.89,68.1,0.46,78.3,72,30,552780
2021-09-07 10:00:00,0.81,56.7,0.38,69.8,72,30,353344
2021-09-07 11:00:00,0.83,67.4,0.6,76.3,72,30,229118
2021-09-07 12:00:00,0.78,57.8,0.5,78.5,72,30,300400
2021-09-07 13:00:00,0.8,73.8,0.37,83.3,72,30,267692
2021-09-07 14:00:00,0.77,59.6,0.43,74.3,72,30,289503
2021-09-07 15:00:00,0.91,70.5,0.47,73.5,72,30,344995
2021-09-07 16:00:00,0.84,74.1,0.44,72.6,72,30,329188
2021-09-07 17:00:00,0.9,72.9,0.45,75.0,72,30,302774
2021-09-07 18:00:00,0.92,87.6,0.48,71.6,72,30,410392
2021-09-07 19:00:00,0.79,69.9,0.46,80.2,72,30,247725
2021-09-07 20:00:00,0.9,62.1,0.47,78.6,72,30,429619
2021-09-07 21:00:00,0.83,76.2,0.56,79.4,72,30,358936
2021-09-07 22:00:00,0.89,55.1,0.51,74.6,72,30,232173
2021-09-07 23:00:00,0.88,70.1,0.42,76.6,72,30,319126
2021-09-08 00:00:00,0.87,87.4,0.52,76.0,72,30,331316
2021-09-08 01:00:00,0.84,70.2,0.59,73.2,72,30,362868
2021-09-08 02:00:00,0.9,66.5,0.56,74.8,72,30,298490
2021-09-08 03:00:00,0.82,64.8,0.43,74.3,72,30,340186
2021-09-08 04:00:00,0.88,76.5,0.47,78.9,72,30,246894
2021-09-08 05:00:00,0.92,76.3,0.41,73.2,72,30,394655
2021-09-08 06:00:00,0.8,70.4,0.41,75.6,72,30,359180
2021-09-08 07:00:00,0.89,64.4,0.46,63.7,72,30,358075
2021-09-08 08:00:00,0.85,87.7,0.39,73.0,72,30,373303
2021-09-08 09:00:00,0.87,51.2,0.53,78.1,72,30,330203
2021-09-08 10:00:00,0.91,82.9,0.52,67.3,72,30,344134
2021-09-08 11:00:00,0.85,59.7,0.45,78.1,72,30,354354
2021-09-08 12:00:00,0.82,59.4,0.56,72.4,72,30,427100
2021-09-08 13:00:00,0.87,47.2,0.49,71.4,72,30,416651
2021-09-08 14:00:00,0.87,85.2,0.46,73.6,72,30,364176
2021-09-08 15:00:00,0.74,66.1,0.51,77.2,72,30,345756
2021-09-08 16:00:00,0.86,55.0,0.49,73.7,72,30,266173
2021-09-08 17:00:00,0.81,55.1,0.48,76.5,72,30,418229
2021-09-08 18:00:00,0.87,79.8,0.47,74.1,72,30,335154
2021-09-08 19:00:00,0.81,54.7,0.45,72.0,72,30,384817
2021-09-08 20:00:00,0.75,92.2,0.45,68.0,72,30,348756
2021-09-08 21:00:00,0.87,63.6,0.4,68.8,72,30,252951
2021-09-08 22:00:00,0.92,71.3,0.52,76.8,72,30,267912
2021-09-08 23:00:00,0.82,73.9,0.5,70.3,72,30,447612
2021-09-09 00:00:00,0.83,66.2,0.53,72.7,72,30,353811
2021-09-09 01:00:00,0.8,73.1,0.49,71.1,72,30,249688
2021-09-09 02:00:00,0.9,79.5,0.4,75.8,72,30,425546
2021-09-09 03:00:00,0.87,73.9,0.6,72.8,72,30,357251
2021-09-09 04:00:00,0.88,64.8,0.44,81.7,72,30,396500
2021-09-09 05:00:00,0.8,76.5,0.52,79.1,72,30,344898
2021-09-09 06:00:00,0.95,61.8,0.57,73.4,72,30,470161
2021-09-09 07:00:00,0.83,70.2,0.56,72.8,72,30,362323
2021-09-09 08:00:00,0.85,69.0,0.44,76.4,72,30,378525
2021-09-09 09:00:00,0.87,75.7,0.44,76.7,72,30,346786
2021-09-09 10:00:00,0.86,74.2,0.51,74.0,72,30,466297
2021-09-09 11:00:00,0.9,85.4,0.53,68.9,72,30,332942
2021-09-09 12:00:00,0.87,77.4,0.45,70.7,72,30,195640
2021-09-09 13:00:00,0.84,53.6,0.51,73.2,72,30,503773
2021-09-09 14:00:00,0.82,75.5,0.45,77.4,72,30,440817
2021-09-09 15:00:00,0.9,79.9,0.46,80.4,72,30,237592
2021-09-09 16:00:00,0.89,75.7,0.48,75.3,72,30,343583
2021-09-09 17:00:00,0.86,71.4,0.53,78.5,72,30,287920
2021-09-09 18:00:00,0.83,69.3,0.51,75.1,72,30,381581
2021-09-09 19:00:00,0.85,65.3,0.44,68.9,72,30,335251
2021-09-09 20:00:00,0.8,72.8,0.56,75.5,72,30,287632
2021-09-09 21:00:00,0.93,52.5,0.53,74.9,72,30,304983
2021-09-09 22:00:00,0.85,72.7,0.39,71.5,72,30,323374
2021-09-09 23:00:00,0.87,63.6,0.52,80.0,72,30,386347
2021-09-10 00:00:00,0.85,74.0,0.6,69.0,72,30,400976
2021-09-10 01:00:00,0.91,69.2,0.58,75.1,72,30,164598
2021-09-10 02:00:00,0.78,62.3,0.52,72.5,72,30,405702
2021-09-10 03:00:00,0.82,51.5,0.58,70.5,72,30,396796
2021-09-10 04:00:00,0.83,66.7,0.47,70.3,72,30,337763
2021-09-10 05:00:00,0.89,75.2,0.52,76.5,72,30,464217
2021-09-10 06:00:00,0.77,89.7,0.6,75.3,72,30,321332
2021-09-10 07:00:00,0.92,52.2,0.52,76.5,72,30,378868
2021-09-10 08:00:00,0.84,76.5,0.46,79.9,72,30,254037
2021-09-10 09:00:00,0.81,83.4,0.6,67.5,72,30,336549
2021-09-10 10:00:00,0.78,59.5,0.52,73.7,72,30,364756
2021-09-10 11:00:00,0.88,64.0,0.42,77.0,72,30,371740
2021-09-10 12:00:00,0.81,78.4,0.59,72.2,72,30,395470
2021-09-10 13:00:00,0.83,93.8,0.52,81.2,72,30,328064
2021-09-10 14:00:00,0.89,61.5,0.45,72.5,72,30,382704
2021-09-10 15:00:00,0.77,48.2,0.56,73.3,72,30,410218
2021-09-10 16:00:00,0.89,75.0,0.44,80.2,72,30,397086
2021-09-10 17:00:00,0.73,70.4,0.5,80.8,72,30,314264
2021-09-10 18:00:00,0.88,71.5,0.48,75.0,72,30,378436
2021-09-10 19:00:00,0.87,62.0,0.62,72.9,72,30,268339
2021-09-10 20:00:00,0.74,61.5,0.59,74.7,72,30,211276
2021-09-10 21:00:00,0.84,64.2,0.42,75.2,72,30,239002
2021-09-10 22:00:00,0.8,83.6,0.54,73.1,72,30,335077
2021-09-10 23:00:00,0.87,68.7,0.56,72.1,72,30,427323
2021-09-11 00:00:00,0.85,59.2,0.51,75.5,72,30,404623
2021-09-11 01:00:00,0.84,54.5,0.45,74.2,72,30,280660
2021-09-11 02:00:00,0.78,71.9,0.48,79.0,72,30,268728
2021-09-11 03:00:00,0.84,87.9,0.61,77.6,72,30,427219
2021-09-11 04:00:00,0.87,70.0,0.46,75.6,72,30,255457
2021-09-11 05:00:00,0.9,52.1,0.63,75.2,72,30,257514
2021-09-11 07:00:00,0.88,65.3,0.53,67.7,72,30,277411
2021-09-11 08:00:00,0.91,77.0,0.55,77.7,72,30,480629
2021-09-11 09:00:00,0.85,85.0,0.59,76.0,72,30,392692
2021-09-11 10:00:00,0.83,77.5,0.54,77.8,72,30,326329
2021-09-11 11:00:00,0.78,72.7,0.61,72.3,72,30,256755
2021-09-11 12:00:00,0.83,68.6,0.49,69.5,72,30,454955
2021-09-11 13:00:00,0.85,70.1,0.58,73.8,72,30,247559
2021-09-11 14:00:00,0.88,72.2,0.45,71.1,72,30,325207
2021-09-11 15:00:00,0.9,68.2,0.35,70.9,72,30,317925
2021-09-11 16:00:00,0.77,58.4,0.49,71.1,72,30,339167
2021-09-11 17:00:00,0.82,69.4,0.44,78.8,72,30,373006
2021-09-11 18:00:00,0.87,51.2,0.56,76.5,72,30,406059
2021-09-11 19:00:00,0.88,69.3,0.44,74.3,72,30,336548
2021-09-11 20:00:00,0.8,61.0,0.57,75.3,72,30,420741
2021-09-11 21:00:00,0.85,73.6,0.59,77.8,72,30,323697
2021-09-11 22:00:00,0.82,72.3,0.41,77.0,72,30,337615
2021-09-11 23:00:00,0.77,94.1,0.47,77.3,72,30,320333
2021-09-12 00:00:00,0.91,65.2,0.43,77.3,72,30,375675
2021-09-12 01:00:00,0.83,72.3,0.54,78.8,72,30,363406
2021-09-12 02:00:00,0.79,75.4,0.55,75.9,72,30,464804
2021-09-12 03:00:00,0.85,60.3,0.56,75.9,72,30,331898
2021-09-12 04:00:00,0.87,81.3,0.41,73.6,72,30,327118
2021-09-12 05:00:00,0.81,70.5,0.45,82.5,72,30,343737
2021-09-12 06:00:00,0.85,77.9,0.52,76.3,72,30,328732
2021-09-12 07:00:00,0.76,62.9,0.58,76.1,72,30,338411
2021-09-12 08:00:00,0.86,53.9,0.45,70.8,72,30,395964
2021-09-12 09:00:00,0.85,71.8,0.41,79.4,72,30,344425
2021-09-12 10:00:00,0.93,72.7,0.49,75.8,72,30,356748
2021-09-12 11:00:00,0.75,61.7,0.51,73.8,72,30,342700
2021-09-12 12:00:00,0.9,55.8,0.39,74.6,72,30,266952
2021-09-12 13:00:00,0.85,71.0,0.65,71.1,72,30,392953
2021-09-12 14:00:00,0.84,64.8,0.48,77.2,72,30,278812
2021-09-12 15:00:00,0.9,74.8,0.5,75.2,72,30,361624
2021-09-12 16:00:00,0.82,57.8,0.42,73.3,72,30,366860
2021-09-12 17:00:00,0.73,53.9,0.46,73.3,72,30,319777
2021-09-12 18:00:00,0.82,60.0,0.47,80.5,72,30,252755
2021-09-12 19:00:00,0.87,65.3,0.58,76.1,72,30,310428
2021-09-12 20:00:00,0.89,68.4,0.55,72.4,72,30,421162
2021-09-12 21:00:00,0.84,71.6,0.45,78.7,72,30,360435
2021-09-12 22:00:00,0.83,65.7,0.47,78.8,72,30,388602
2021-09-12 23:00:00,0.91,78.3,0.56,75.7,72,30,243631
2021-09-13 00:00:00,0.94,82.0,0.58,73.2,72,30,410094
2021-09-13 01:00:00,0.89,70.3,0.44,78.6,72,30,297341
2021-09-13 02:00:00,0.86,86.8,0.49,78.7,72,30,429727
2021-09-13 03:00:00,0.82,72.4,0.65,72.0,72,30,477654
2021-09-13 04:00:00,0.8,58.7,0.56,73.0,72,30,383950
2021-09-13 05:00:00,0.81,82.2,0.44,69.4,72,30,394142
2021-09-13 06:00:00,0.86,69.8,0.59,78.7,72,30,459320
2021-09-13 07:00:00,0.89,77.4,0.42,68.9,72,30,436346
2021-09-13 08:00:00,0.77,60.8,0.48,76.2,72,30,288604
2021-09-13 09:00:00,0.95,70.8,0.61,82.0,72,30,405414
2021-09-13 10:00:00,0.76,77.0,0.37,73.3,72,30,417499
2021-09-13 11:00:00,0.86,62.3,0.44,73.3,72,30,307333
2021-09-13 12:00:00,0.83,60.4,0.53,81.4,72,30,502026
2021-09-13 13:00:00,0.77,65.5,0.41,72.3,72,30,424174
2021-09-13 14:00:00,0.89,93.7,0.49,80.6,72,30,341039
2021-09-13 15:00:00,0.87,66.5,0.53,75.0,72,30,241622
2021-09-13 16:00:00,0.9,74.0,0.48,72.8,72,30,426322
2021-09-13 17:00:00,0.78,67.3,0.52,78.2,72,30,393569
2021-09-13 18:00:00,0.85,76.5,0.52,72.5,72,30,422780
2021-09-13 19:00:00,0.81,62.4,0.52,75.9,72,30,547543
2021-09-13 20:00:00,0.82,69.0,0.59,80.6,72,30,311942
